TIME,NS1_FLOW [m^3 s^-1],NS1_SALT_FLUX [psu m^3 s^-1],NS1_TEMP_FLUX [degrees celsius m^3 s^-1],NS2_FLOW [m^3 s^-1],NS2_SALT_FLUX [psu m^3 s^-1],NS2_TEMP_FLUX [degrees celsius m^3 s^-1]
01/05/2011 00:00:00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00
01/05/2011 00:15:20,  0.2000001E+02,  0.0000000E+00,  0.2000001E+03,  0.1778770E+03,  0.6225695E+04,  0.3557540E+04
01/05/2011 00:30:44,  0.2000008E+02,  0.0000000E+00,  0.2000008E+03,  0.7480698E+02,  0.2621877E+04,  0.1496140E+04
01/05/2011 00:45:22,  0.2000008E+02, -0.1250471E+00,  0.1998757E+03, -0.7062588E+02, -0.1943765E+04, -0.1411838E+04
01/05/2011 01:00:16,  0.2000003E+02, -0.6188635E+00,  0.1993815E+03, -0.2163878E+03, -0.5127578E+04, -0.4322764E+04
01/05/2011 01:15:32,  0.2000004E+02, -0.1270563E+01,  0.1987299E+03, -0.2344464E+03, -0.4341684E+04, -0.4680350E+04
01/05/2011 01:30:06,  0.2000004E+02, -0.1826709E+01,  0.1981740E+03, -0.2749152E+03, -0.4005676E+04, -0.5484810E+04
01/05/2011 01:45:19,  0.2000008E+02, -0.1987312E+01,  0.1980140E+03, -0.2403482E+03, -0.2932829E+04, -0.4792012E+04
01/05/2011 02:00:14,  0.2000006E+02, -0.2027053E+01,  0.1979743E+03, -0.1294013E+03, -0.1401819E+04, -0.2577502E+04
01/05/2011 02:15:10,  0.1999996E+02, -0.2009746E+01,  0.1979907E+03, -0.8433407E+01,  0.5136650E+03, -0.1650126E+03
01/05/2011 02:30:07,  0.2000001E+02, -0.1886271E+01,  0.1981148E+03,  0.4042175E+02,  0.1585770E+04,  0.8094158E+03
01/05/2011 02:45:25,  0.2000012E+02, -0.1739160E+01,  0.1982631E+03,  0.9713276E+01,  0.6923616E+03,  0.1963146E+03
01/05/2011 03:00:22,  0.2000002E+02, -0.1685202E+01,  0.1983162E+03, -0.4539536E+02, -0.5442428E+03, -0.9017723E+03
01/05/2011 03:15:22,  0.2000010E+02, -0.1711999E+01,  0.1982903E+03, -0.7822208E+02, -0.1104402E+04, -0.1554975E+04
01/05/2011 03:30:09,  0.2000006E+02, -0.1717586E+01,  0.1982845E+03, -0.9742201E+02, -0.1360012E+04, -0.1936411E+04
01/05/2011 03:45:05,  0.2000008E+02, -0.1680683E+01,  0.1983218E+03, -0.1004445E+03, -0.1332624E+04, -0.1995763E+04
01/05/2011 04:00:30,  0.2000002E+02, -0.1610046E+01,  0.1983920E+03, -0.6702224E+02, -0.7960285E+03, -0.1330270E+04
01/05/2011 04:15:44,  0.2000005E+02, -0.1549516E+01,  0.1984529E+03,  0.1599343E+02,  0.8244457E+03,  0.3220643E+03
01/05/2011 04:30:07,  0.2000003E+02, -0.1496857E+01,  0.1985055E+03,  0.8176721E+02,  0.2861853E+04,  0.1635344E+04
01/05/2011 04:45:42,  0.2000007E+02, -0.1424767E+01,  0.1985781E+03,  0.1008888E+03,  0.3531106E+04,  0.2017776E+04
01/05/2011 05:00:21,  0.2000005E+02, -0.1342574E+01,  0.1986601E+03,  0.8360027E+02,  0.2926010E+04,  0.1672005E+04
01/05/2011 05:15:07,  0.2000003E+02, -0.1319698E+01,  0.1986828E+03,  0.7471965E+02,  0.2615188E+04,  0.1494393E+04
01/05/2011 05:30:13,  0.2000006E+02, -0.1325965E+01,  0.1986769E+03,  0.6537650E+02,  0.2288177E+04,  0.1307530E+04
01/05/2011 05:45:15,  0.2000012E+02, -0.1324524E+01,  0.1986790E+03,  0.4779675E+02,  0.1672886E+04,  0.9559351E+03
01/05/2011 06:00:19,  0.2000009E+02, -0.1298822E+01,  0.1987045E+03,  0.4245761E+02,  0.1486017E+04,  0.8491522E+03
01/05/2011 06:15:34,  0.2000004E+02, -0.1286829E+01,  0.1987160E+03,  0.7384489E+02,  0.2584571E+04,  0.1476897E+04
01/05/2011 06:30:00,  0.2000007E+02, -0.1285668E+01,  0.1987174E+03,  0.1178395E+03,  0.4124383E+04,  0.2356791E+04
01/05/2011 06:45:13,  0.2000007E+02, -0.1281158E+01,  0.1987219E+03,  0.1377223E+03,  0.4820280E+04,  0.2754446E+04
01/05/2011 07:01:00,  0.2000005E+02, -0.1269792E+01,  0.1987331E+03,  0.1321013E+03,  0.4623547E+04,  0.2642027E+04
01/05/2011 07:15:33,  0.2000006E+02, -0.1276432E+01,  0.1987266E+03,  0.1152176E+03,  0.4032616E+04,  0.2304352E+04
01/05/2011 07:30:33,  0.2000007E+02, -0.1307254E+01,  0.1986959E+03,  0.9670679E+02,  0.3384738E+04,  0.1934136E+04
01/05/2011 07:45:43,  0.2000002E+02, -0.1347079E+01,  0.1986555E+03,  0.7342567E+02,  0.2570166E+04,  0.1468514E+04
01/05/2011 08:00:59,  0.2000005E+02, -0.1388475E+01,  0.1986145E+03,  0.5671182E+02,  0.1985502E+04,  0.1134239E+04
01/05/2011 08:15:02,  0.2000007E+02, -0.1431274E+01,  0.1985719E+03,  0.4767170E+02,  0.1669465E+04,  0.9534377E+03
01/05/2011 08:30:04,  0.2000011E+02, -0.1485484E+01,  0.1985182E+03,  0.5470065E+02,  0.1915091E+04,  0.1094015E+04
01/05/2011 08:45:54,  0.2000002E+02, -0.1541736E+01,  0.1984611E+03,  0.6043458E+02,  0.2115588E+04,  0.1208693E+04
01/05/2011 09:00:36,  0.2000007E+02, -0.1604904E+01,  0.1983986E+03,  0.6185359E+02,  0.2165167E+04,  0.1237073E+04
01/05/2011 09:15:27,  0.2000006E+02, -0.1670717E+01,  0.1983328E+03,  0.3509211E+02,  0.1229822E+04,  0.7018503E+03
01/05/2011 09:30:23,  0.2000004E+02, -0.1754963E+01,  0.1982485E+03, -0.9728987E+00, -0.2822690E+02, -0.1942067E+02
01/05/2011 09:45:28,  0.2000008E+02, -0.1853766E+01,  0.1981504E+03, -0.2404629E+02, -0.8294320E+03, -0.4808048E+03
01/05/2011 10:00:28,  0.2000006E+02, -0.1955620E+01,  0.1980485E+03, -0.3315449E+02, -0.1141418E+04, -0.6628609E+03
01/05/2011 10:15:15,  0.2000015E+02, -0.2015080E+01,  0.1979900E+03, -0.4713176E+02, -0.1618417E+04, -0.9419971E+03
01/05/2011 10:30:24,  0.2000008E+02, -0.2029372E+01,  0.1979749E+03, -0.5797523E+02, -0.1980436E+04, -0.1158257E+04
01/05/2011 10:45:41,  0.2000004E+02, -0.2025616E+01,  0.1979783E+03, -0.4921487E+02, -0.1669999E+04, -0.9830352E+03
01/05/2011 11:00:32,  0.2000009E+02, -0.2039682E+01,  0.1979645E+03, -0.3771073E+02, -0.1271188E+04, -0.7531732E+03
01/05/2011 11:15:04,  0.2000010E+02, -0.1971971E+01,  0.1980318E+03, -0.7146993E+02, -0.2396435E+04, -0.1426595E+04
01/05/2011 11:30:12,  0.1999998E+02, -0.1835875E+01,  0.1981663E+03, -0.1221293E+03, -0.4038216E+04, -0.2436234E+04
01/05/2011 11:45:13,  0.1999996E+02, -0.1742537E+01,  0.1982590E+03, -0.1481341E+03, -0.4781346E+04, -0.2952797E+04
01/05/2011 12:00:15,  0.1999997E+02, -0.1669056E+01,  0.1983320E+03, -0.1489220E+03, -0.4657553E+04, -0.2966229E+04
01/05/2011 12:15:11,  0.2000007E+02, -0.1537061E+01,  0.1984645E+03, -0.1451583E+03, -0.4359056E+04, -0.2889046E+04
01/05/2011 12:30:12,  0.2000002E+02, -0.1291389E+01,  0.1987090E+03, -0.1388493E+03, -0.3968170E+04, -0.2761531E+04
01/05/2011 12:45:01,  0.1999993E+02, -0.1082409E+01,  0.1989166E+03, -0.1136598E+03, -0.3094751E+04, -0.2259245E+04
01/05/2011 13:00:21,  0.2000002E+02, -0.8924817E+00,  0.1991069E+03, -0.9299547E+02, -0.2415054E+04, -0.1847703E+04
01/05/2011 13:15:40,  0.2000006E+02, -0.7225718E+00,  0.1992768E+03, -0.9025661E+02, -0.2244786E+04, -0.1792797E+04
01/05/2011 13:30:08,  0.2000008E+02, -0.5350784E+00,  0.1994644E+03, -0.1137891E+03, -0.2698611E+04, -0.2259636E+04
01/05/2011 13:45:28,  0.2000007E+02, -0.4148226E+00,  0.1995842E+03, -0.1285168E+03, -0.2880049E+04, -0.2551229E+04
01/05/2011 14:00:48,  0.2000001E+02, -0.3302597E+00,  0.1996678E+03, -0.1335093E+03, -0.2812541E+04, -0.2649464E+04
01/05/2011 14:15:03,  0.2000006E+02, -0.2577721E+00,  0.1997406E+03, -0.1259263E+03, -0.2493503E+04, -0.2498372E+04
01/05/2011 14:30:13,  0.2000007E+02, -0.1670684E+00,  0.1998316E+03, -0.1088292E+03, -0.2034507E+04, -0.2159021E+04
01/05/2011 14:45:43,  0.2000005E+02, -0.1087723E+00,  0.1998898E+03, -0.8796416E+02, -0.1563551E+04, -0.1745183E+04
01/05/2011 15:00:25,  0.2000003E+02, -0.7442886E-01,  0.1999239E+03, -0.7129148E+02, -0.1215852E+04, -0.1414582E+04
01/05/2011 15:15:07,  0.2000002E+02, -0.5771459E-01,  0.1999404E+03, -0.4586071E+02, -0.7261364E+03, -0.9099583E+03
01/05/2011 15:30:07,  0.1999999E+02, -0.2472533E-01,  0.1999740E+03, -0.2768322E+02, -0.3709570E+03, -0.5489796E+03
01/05/2011 15:45:25,  0.2000010E+02, -0.1356993E-01,  0.1999865E+03, -0.2741080E+02, -0.3765037E+03, -0.5438105E+03
01/05/2011 16:00:47,  0.2000006E+02, -0.9809982E-02,  0.1999898E+03, -0.3586186E+02, -0.5426207E+03, -0.7119484E+03
01/05/2011 16:15:49,  0.2000002E+02, -0.7682438E-02,  0.1999915E+03, -0.2015784E+02, -0.2388421E+03, -0.3998561E+03
01/05/2011 16:30:08,  0.2000006E+02, -0.1672026E-02,  0.1999986E+03,  0.6376371E+01,  0.3426880E+03,  0.1283242E+03
01/05/2011 16:45:02,  0.1999984E+02, -0.6500675E-03,  0.1999976E+03,  0.2137207E+02,  0.7591099E+03,  0.4275231E+03
01/05/2011 17:00:13,  0.2000009E+02, -0.4492297E-03,  0.2000004E+03,  0.2687247E+02,  0.9407869E+03,  0.5374512E+03
01/05/2011 17:15:04,  0.2000008E+02, -0.3713015E-03,  0.2000002E+03,  0.4883924E+02,  0.1709373E+04,  0.9767850E+03
01/05/2011 17:30:29,  0.2000003E+02,  0.0000000E+00,  0.2000003E+03,  0.7708858E+02,  0.2698100E+04,  0.1541772E+04
01/05/2011 17:45:25,  0.2000004E+02,  0.0000000E+00,  0.2000005E+03,  0.8020230E+02,  0.2807080E+04,  0.1604046E+04
01/05/2011 18:00:44,  0.2000001E+02,  0.0000000E+00,  0.2000001E+03,  0.6898669E+02,  0.2414534E+04,  0.1379734E+04
01/05/2011 18:15:18,  0.2000001E+02,  0.0000000E+00,  0.2000001E+03,  0.7723801E+02,  0.2703331E+04,  0.1544760E+04
01/05/2011 18:30:04,  0.1999998E+02,  0.0000000E+00,  0.1999998E+03,  0.9952664E+02,  0.3483432E+04,  0.1990533E+04
01/05/2011 18:45:06,  0.2000004E+02,  0.0000000E+00,  0.2000005E+03,  0.1080817E+03,  0.3782859E+04,  0.2161634E+04
01/05/2011 19:00:22,  0.2000003E+02,  0.0000000E+00,  0.2000003E+03,  0.1058483E+03,  0.3704691E+04,  0.2116967E+04
01/05/2011 19:16:06,  0.2000008E+02,  0.0000000E+00,  0.2000008E+03,  0.1059492E+03,  0.3708222E+04,  0.2118984E+04
01/05/2011 19:31:05,  0.2000009E+02,  0.0000000E+00,  0.2000009E+03,  0.1091706E+03,  0.3820972E+04,  0.2183413E+04
01/05/2011 19:45:02,  0.2000010E+02,  0.0000000E+00,  0.2000010E+03,  0.1011619E+03,  0.3540666E+04,  0.2023238E+04
01/05/2011 20:00:28,  0.2000008E+02,  0.0000000E+00,  0.2000008E+03,  0.8546912E+02,  0.2991419E+04,  0.1709383E+04
01/05/2011 20:15:16,  0.2000009E+02,  0.0000000E+00,  0.2000009E+03,  0.7009446E+02,  0.2453306E+04,  0.1401889E+04
01/05/2011 20:30:39,  0.2000007E+02,  0.0000000E+00,  0.2000007E+03,  0.6085569E+02,  0.2129949E+04,  0.1217114E+04
01/05/2011 20:45:11,  0.2000006E+02,  0.0000000E+00,  0.2000006E+03,  0.5726213E+02,  0.2004174E+04,  0.1145242E+04
01/05/2011 21:00:02,  0.2000007E+02,  0.0000000E+00,  0.2000006E+03,  0.5368529E+02,  0.1878985E+04,  0.1073706E+04
01/05/2011 21:16:20,  0.2000005E+02,  0.0000000E+00,  0.2000005E+03,  0.3421156E+02,  0.1197405E+04,  0.6842314E+03
01/05/2011 21:30:06,  0.2000004E+02,  0.0000000E+00,  0.2000004E+03,  0.1235112E+02,  0.4325909E+03,  0.2471534E+03
01/05/2011 21:45:01,  0.2000008E+02,  0.0000000E+00,  0.2000009E+03,  0.1308638E+01,  0.4660191E+02,  0.2651130E+02
01/05/2011 22:00:06,  0.1999999E+02,  0.0000000E+00,  0.1999999E+03, -0.2805897E+01, -0.9706697E+02, -0.5556786E+02
01/05/2011 22:15:29,  0.2000014E+02,  0.0000000E+00,  0.2000014E+03, -0.3435293E+02, -0.1196687E+04, -0.6845859E+03
01/05/2011 22:30:40,  0.2000004E+02,  0.0000000E+00,  0.2000004E+03, -0.6806187E+02, -0.2364070E+04, -0.1355695E+04
01/05/2011 22:45:57,  0.2000001E+02,  0.0000000E+00,  0.2000001E+03, -0.7919731E+02, -0.2734421E+04, -0.1576104E+04
01/05/2011 23:00:03,  0.2000006E+02,  0.0000000E+00,  0.2000007E+03, -0.7523796E+02, -0.2577441E+04, -0.1495889E+04
01/05/2011 23:15:48,  0.2000002E+02,  0.0000000E+00,  0.2000002E+03, -0.9382413E+02, -0.3176974E+04, -0.1863833E+04
01/05/2011 23:30:31,  0.1999997E+02,  0.0000000E+00,  0.1999997E+03, -0.1194438E+03, -0.3966321E+04, -0.2370416E+04
01/05/2011 23:45:08,  0.2000002E+02,  0.0000000E+00,  0.2000002E+03, -0.1243802E+03, -0.4018147E+04, -0.2465522E+04
02/05/2011 00:00:06,  0.2000007E+02,  0.0000000E+00,  0.2000007E+03, -0.1179988E+03, -0.3683597E+04, -0.2336204E+04
02/05/2011 00:15:24,  0.1999998E+02,  0.0000000E+00,  0.1999998E+03, -0.1242673E+03, -0.3739089E+04, -0.2457844E+04
02/05/2011 00:30:24,  0.2000000E+02,  0.0000000E+00,  0.2000000E+03, -0.1421439E+03, -0.4074280E+04, -0.2808399E+04
02/05/2011 00:45:16,  0.1999994E+02,  0.0000000E+00,  0.1999994E+03, -0.1481510E+03, -0.3994805E+04, -0.2923689E+04
02/05/2011 01:00:57,  0.1999996E+02,  0.0000000E+00,  0.1999996E+03, -0.1374700E+03, -0.3474665E+04, -0.2709871E+04
02/05/2011 01:15:08,  0.2000000E+02,  0.0000000E+00,  0.2000000E+03, -0.1400128E+03, -0.3320563E+04, -0.2757235E+04
02/05/2011 01:30:19,  0.2000005E+02,  0.0000000E+00,  0.2000005E+03, -0.1420998E+03, -0.3152902E+04, -0.2795733E+04
02/05/2011 01:45:31,  0.1999999E+02,  0.0000000E+00,  0.1999999E+03, -0.1382095E+03, -0.2864228E+04, -0.2716749E+04
02/05/2011 02:00:13,  0.2000001E+02,  0.0000000E+00,  0.2000001E+03, -0.1269203E+03, -0.2475949E+04, -0.2492867E+04
02/05/2011 02:15:32,  0.2000003E+02,  0.0000000E+00,  0.2000003E+03, -0.1189936E+03, -0.2185354E+04, -0.2335180E+04
02/05/2011 02:30:02,  0.2000010E+02,  0.0000000E+00,  0.2000010E+03, -0.1170765E+03, -0.2042147E+04, -0.2295741E+04
02/05/2011 02:45:53,  0.2000006E+02,  0.0000000E+00,  0.2000006E+03, -0.1109466E+03, -0.1841856E+04, -0.2173941E+04
02/05/2011 03:00:32,  0.2000009E+02,  0.0000000E+00,  0.2000009E+03, -0.1088416E+03, -0.1728356E+04, -0.2131005E+04
02/05/2011 03:15:02,  0.2000006E+02,  0.0000000E+00,  0.2000006E+03, -0.9431129E+02, -0.1434312E+04, -0.1845264E+04
02/05/2011 03:30:02,  0.2000008E+02,  0.0000000E+00,  0.2000008E+03, -0.7792140E+02, -0.1142250E+04, -0.1523752E+04
02/05/2011 03:45:08,  0.2000004E+02,  0.0000000E+00,  0.2000004E+03, -0.6780814E+02, -0.9647075E+03, -0.1325221E+04
02/05/2011 04:00:25,  0.2000017E+02,  0.0000000E+00,  0.2000016E+03, -0.6365622E+02, -0.8852045E+03, -0.1243224E+04
02/05/2011 04:15:37,  0.2000006E+02,  0.0000000E+00,  0.2000006E+03, -0.3976571E+02, -0.5102923E+03, -0.7758248E+03
02/05/2011 04:30:17,  0.1999999E+02,  0.0000000E+00,  0.1999999E+03, -0.1358551E+02, -0.6871915E+02, -0.2628185E+03
02/05/2011 04:45:48,  0.2000009E+02,  0.0000000E+00,  0.2000008E+03, -0.1748182E+01,  0.1452376E+03, -0.3051705E+02
02/05/2011 05:00:24,  0.2000007E+02,  0.0000000E+00,  0.2000008E+03, -0.2140551E+01,  0.1159296E+03, -0.3864744E+02
02/05/2011 05:15:46,  0.2000008E+02,  0.0000000E+00,  0.2000007E+03,  0.1959219E+02,  0.6977567E+03,  0.3921211E+03
02/05/2011 05:30:38,  0.1999993E+02,  0.0000000E+00,  0.1999993E+03,  0.4779825E+02,  0.1672939E+04,  0.9559650E+03
02/05/2011 05:45:51,  0.2000004E+02,  0.0000000E+00,  0.2000004E+03,  0.5583108E+02,  0.1954088E+04,  0.1116622E+04
02/05/2011 06:00:36,  0.2000009E+02,  0.0000000E+00,  0.2000009E+03,  0.5138344E+02,  0.1798420E+04,  0.1027669E+04
02/05/2011 06:15:15,  0.2000004E+02,  0.0000000E+00,  0.2000004E+03,  0.7078646E+02,  0.2477525E+04,  0.1415729E+04
02/05/2011 06:30:21,  0.1999998E+02,  0.0000000E+00,  0.1999997E+03,  0.9525834E+02,  0.3334042E+04,  0.1905167E+04
02/05/2011 06:45:04,  0.2000005E+02,  0.0000000E+00,  0.2000005E+03,  0.9824401E+02,  0.3438540E+04,  0.1964880E+04
02/05/2011 07:00:13,  0.2000003E+02,  0.0000000E+00,  0.2000003E+03,  0.8987315E+02,  0.3145560E+04,  0.1797463E+04
02/05/2011 07:15:45,  0.2000007E+02,  0.0000000E+00,  0.2000007E+03,  0.9710453E+02,  0.3398658E+04,  0.1942090E+04
02/05/2011 07:30:44,  0.2000000E+02,  0.0000000E+00,  0.2000000E+03,  0.1139675E+03,  0.3988864E+04,  0.2279351E+04
02/05/2011 07:45:54,  0.2000005E+02,  0.0000000E+00,  0.2000005E+03,  0.1166350E+03,  0.4082226E+04,  0.2332701E+04
02/05/2011 08:00:10,  0.2000007E+02,  0.0000000E+00,  0.2000007E+03,  0.1096086E+03,  0.3836301E+04,  0.2192172E+04
02/05/2011 08:16:02,  0.2000012E+02,  0.0000000E+00,  0.2000012E+03,  0.1032649E+03,  0.3614273E+04,  0.2065299E+04
02/05/2011 08:31:04,  0.2000009E+02,  0.0000000E+00,  0.2000009E+03,  0.1031730E+03,  0.3611055E+04,  0.2063460E+04
02/05/2011 08:45:07,  0.2000008E+02,  0.0000000E+00,  0.2000008E+03,  0.9727187E+02,  0.3404516E+04,  0.1945437E+04
02/05/2011 09:00:36,  0.2000009E+02,  0.0000000E+00,  0.2000009E+03,  0.8672459E+02,  0.3035361E+04,  0.1734492E+04
02/05/2011 09:16:09,  0.2000003E+02,  0.0000000E+00,  0.2000003E+03,  0.6781207E+02,  0.2373422E+04,  0.1356241E+04
02/05/2011 09:30:49,  0.2000013E+02,  0.0000000E+00,  0.2000013E+03,  0.5313100E+02,  0.1859585E+04,  0.1062620E+04
02/05/2011 09:45:52,  0.2000007E+02,  0.0000000E+00,  0.2000007E+03,  0.4359570E+02,  0.1525885E+04,  0.8719332E+03
02/05/2011 10:00:52,  0.2000000E+02,  0.0000000E+00,  0.2000000E+03,  0.3944574E+02,  0.1380651E+04,  0.7889425E+03
02/05/2011 10:15:52,  0.2000007E+02,  0.0000000E+00,  0.2000007E+03,  0.1952310E+02,  0.6836816E+03,  0.3906477E+03
02/05/2011 10:30:55,  0.2000007E+02,  0.0000000E+00,  0.2000007E+03, -0.3370510E+01, -0.1166125E+03, -0.6672853E+02
02/05/2011 10:45:06,  0.2000009E+02,  0.0000000E+00,  0.2000009E+03, -0.1014376E+02, -0.3528503E+03, -0.2018798E+03
02/05/2011 11:00:58,  0.1999997E+02,  0.0000000E+00,  0.1999997E+03, -0.8658607E+01, -0.3005347E+03, -0.1721507E+03
02/05/2011 11:16:06,  0.2000011E+02,  0.0000000E+00,  0.2000011E+03, -0.3714962E+02, -0.1293178E+04, -0.7405359E+03
02/05/2011 11:31:11,  0.2000007E+02,  0.0000000E+00,  0.2000007E+03, -0.7330945E+02, -0.2546586E+04, -0.1461348E+04
